dataset_name,model_name,accuracy_test,mean_confidence_test,test_set_selected_length,test_set_selected_idx_ranges,test_set_selected_idx_hash,accuracy_test_selected,mean_confidence_test_selected
MNIST,carlini,0.99429999999999996,0.99388574222819692,1000,"0-444:1,446-448:1,450-658:1,660-673:1,675-817:1,819-823:1,825,827-830:1,832-834:1,837-839:1,841-847:1,849,851-888:1,890-899:1,901,903,904,906,909,911-915:1,917,923-927:2,928-932:2,933-938:1,940-943:1,946,950-952:1,954,955,960-962:1,965,966,970,972,973,978,981,983,986,987,989,992,993,997-1001:1,1003,1005-1007:1,1009-1017:4,1018-1026:4,1029,1032-1035:1,1041,1044-1048:1,1052,1058,1061,1068,1070,1073,1074,1079,1082,1084,1085-1089:2,1093,1094,1099,1101,1102,1106,1108,1113,1115,1118,1120,1121,1123,1131,1148,1151,1153,1154,1161,1162,1176,1181,1188,1191,1195,1197",2a1af59b81912e2d452e597a35e2307b4a3c9cdf,1.0,0.99828176015615466
