dataset_name,model_name,accuracy_test,mean_confidence_test,test_set_selected_length,test_set_selected_idx_ranges,test_set_selected_idx_hash,accuracy_test_selected,mean_confidence_test_selected
MNIST,carlini,0.99429999999999996,0.99388574222819692,20,"0-11:1,15,17,18,21,30,35,61,84",521908f09d8020702c738f76e1c9939300c3e748,1.0,0.99996500611305239
