dataset_name,model_name,accuracy_test,mean_confidence_test,test_set_selected_length,test_set_selected_idx_ranges,test_set_selected_idx_hash,accuracy_test_selected,mean_confidence_test_selected
MNIST,carlini,0.99429999999999996,0.99388574222819692,200,"0-138:1,140,142,143,145-158:1,161,162,164,165,167,172-174:1,177-181:2,182-188:1,192,194,195-199:2,200,205,208,213,215,216,221,222,225,226,232,233,242,246,257,260,266,268,269,277,290",d376ecae8a73adbcd1f82f5361b6d648c42ff209,1.0,0.9980613619089127
