dataset_name,model_name,accuracy_test,mean_confidence_test,test_set_selected_length,test_set_selected_idx_ranges,test_set_selected_idx_hash,accuracy_test_selected,mean_confidence_test_selected
CIFAR-10,carlini,0.77959999999999996,0.77275727162590591,100,"0-3:1,5-14:1,16-23:1,27-34:1,36-46:1,48-51:1,54-56:1,60,62-68:1,70,72-75:1,77-84:1,86,87,89,90,94,97,98,101,103-106:1,109-111:1,113-115:1,117-119:1,122,123,129,130,133,141-155:7,159,167",6674def8f879ae8b1eb240db5a7b010a48e7ca82,1.0,0.96725619316101075
